"일시","대여소명","대여건수","반납건수"
"2023-09-23","849. 삼각지 자이아파트","0","1"
"2023-09-23","853.용산역 맞은편","0","2"
"2023-09-23","857. 현대 안성타워","1","1"
"2023-09-23","858.녹사평역3번 출구","1","3"
"2023-09-23","3110.홍은 현대아이파크 아파트 202동 앞","0","1"
"2023-09-23","1386.동선고가차도 초입","0","1"
"2023-09-23","869.노들섬 동측 앞","2","1"
"2023-09-23","3571.화양 APT(횡단보도 옆)","2","0"
"2023-09-23","3582.화양동 우체국","3","4"
"2023-09-23","3544.한양대역 3번 출구","0","3"
"2023-09-23","3545.한양대역 1번출구","0","1"
"2023-09-23","3547.상왕십리역 6번 출입구","1","0"
"2023-09-23","3550.금호나들목","5","0"
"2023-09-23","3552.서울숲 공영주차장앞","2","0"
"2023-09-23","2085.강남중학교 앞","1","1"
"2023-09-23","2088.상도중앙하이츠빌 입구","0","1"
"2023-09-23","521. 왕십리역 11번 출구 앞","0","1"
"2023-09-23","122. 신성기사식당 앞","1","0"
"2023-09-23","525. 한양대병원사거리","1","0"
"2023-09-23","3600.사근빗물펌프장 건너편","0","2"
"2023-09-23","4765. 동대문디자인플라자","2","0"
"2023-09-23","4607. 국립중앙박물관 -용산가족공원 앞","1","0"
"2023-09-23","530. 청계벽산아파트 앞","2","0"
"2023-09-23","4612. 한남 준 J.FSS 앞","1","0"
"2023-09-23","4615. 크라운호텔앞 버스정류소","0","2"
"2023-09-23","4616. 신용산지하차도 앞","2","1"
"2023-09-23","4619. 한강트럼프월드3차 앞","0","2"
"2023-09-23","535. 응봉삼거리","0","3"
"2023-09-23","4710. 자교교회 앞","1","0"
"2023-09-23","537. 한양대후문역 부근","1","0"
"2023-09-23","4113. 한국국방연구원 앞","0","1"
"2023-09-23","4122. 청계9가교차로 앞","2","3"
"2023-09-23","4707. 청계3가 사거리","1","0"
"2023-09-23","4776. 신세계면세점","0","2"
"2023-09-23","4784. 중부경찰서앞 사거리","1","0"
"2023-09-23","4791. 명동역9번 출구","1","7"
"2023-09-23","4208. 스타벅스(동교동) 앞","1","1"
"2023-09-23","542. 강변역 4번출구 뒤","1","0"
"2023-09-23","3865. 이튼타워리버 2차","1","1"
"2023-09-23","4557. 리버뷰신안인스빌2차 후문","2","0"
"2023-09-23","4705. 웰니스센터(민방위교육장 앞)","1","2"
"2023-09-23","4457. 아산병원 기숙사 부근","0","1"
"2023-09-23","548. 자양나들목","0","3"
"2023-09-23","4483. 잠실나들목4","3","0"
"2023-09-23","4484. 잠실나루역4번출구뒤","1","4"
"2023-09-23","124. 서강대 정문 건너편","0","1"
"2023-09-23","4856. 올림픽공원 서1문 앞","1","0"
"2023-09-23","4713. 현대 뜨레비앙 아파트 앞","1","0"
"2023-09-23","4793. 동대문역사문화공원역 5번출구","1","0"
"2023-09-23","4812. 묵동 이마트 앞","2","2"
"2023-09-23","4582. 국회도서관","2","0"
"2023-09-23","4307. 고투몰 gate 15옆","2","0"
"2023-09-23","4313. 반포종합운동장","3","0"
"2023-09-23","4317. 양재근린공원","1","1"
"2023-09-23","3606. 신사동주민센터 옆","0","2"
"2023-09-23","3627. 압구정나들목","1","1"
"2023-09-23","4796. 부산은행","1","0"
"2023-09-23","613. 신설동역 10번출구 앞","1","0"
"2023-09-23","4862. 성내교 남단","1","0"
"2023-09-23","4794. 서울역 서부교차로(3)","0","2"
"2023-09-23","4865. 한성백제역 1번출구 뒤","1","1"
"2023-09-23","4564. 63스퀘어","4","0"
"2023-09-23","4574. 영등포시장역 포레나영등포","2","2"
"2023-09-23","236. 문래동자이아파트 앞","0","4"
"2023-09-23","4869. 잠실나들목6","0","1"
"2023-09-23","4040. 공릉로 26길","0","1"
"2023-09-23","4870. 몽촌토성역 3번 출구","0","2"
"2023-09-23","4532. 목동현대아파트 후문 앞","1","1"
"2023-09-23","4798. 황학동롯데캐슬","2","2"
"2023-09-23","4217. 한강공원 망원나들목","1","3"
"2023-09-23","4633. 센트럴파크타워 앞","5","2"
"2023-09-23","245. 삼성생명 당산사옥 앞","1","1"
"2023-09-23","247. 당산역 10번출구 앞","3","2"
"2023-09-23","249. 여의도중학교 옆","6","6"
"2023-09-23","4218. 디지털매직스페이스","1","1"
"2023-09-23","4233. 코오롱아파트사거리","6","5"
"2023-09-23","128. 신촌역(2호선) 1번출구 옆","0","1"
"2023-09-23","4373. 서울숲 지식산업센터","2","1"
"2023-09-23","4377. 우영테크노센터 앞","3","2"
"2023-09-23","4244. 당인리발전소 공원 앞","8","2"
"2023-09-23","4381. 더스페이스타워 앞","0","2"
"2023-09-23","4621. 남산도서관 앞","0","2"
"2023-09-23","4901.KT&G타워 옆(상상마당 대치아트홀)","1","0"
"2023-09-23","258. 신길역3번출구","0","1"
"2023-09-23","4269. 연희IC 남측","2","0"
"2023-09-23","5751. 송파여성축구장","0","1"
"2023-09-23","5854. 신한금융투자 앞","0","1"
"2023-09-23","4905. 강남경찰서","0","2"
"2023-09-23","4719. 종로문화원 건너편","1","0"
"2023-09-23","4914. 도심공항타워 앞","2","2"
"2023-09-23","5756. 극동아파트","3","1"
"2023-09-23","5858. 영등포역5번출구","2","2"
"2023-09-23","4916. 청담역 1번출구","2","0"
"2023-09-23","5865.더리브오피스텔 앞","1","1"
"2023-09-23","5768.방이삼거리","2","4"
"2023-09-23","5870. LG트윈타워 앞","4","5"
"2023-09-23","807. 서울역 12번 출구 앞","1","2"
"2023-09-23","808. 서빙고동 금호맨션 앞","0","1"
"2023-09-23","131. 증산2교","1","0"
"2023-09-23","809. 한남 유수지 복개주차장","1","1"
"2023-09-23","387. 훈련원공원주차장 앞","1","0"
"2023-09-23","181. 망원초록길 입구","3","3"
"2023-09-23","183. 하늘채코오롱아파트 건너편","1","0"
"2023-09-23","185. 마포 신수공원 앞","6","4"
"2023-09-23","188. 홍은동 정원여중 입구","1","0"
"2023-09-23","195. 모래내고가차도 ","1","1"
"2023-09-23","564. 금호역 3번출구","0","2"
"2023-09-23","568. 청계8가 사거리 B","0","1"
"2023-09-23","582. 경일중학교 앞","0","1"
"2023-09-23","102. 망원역 1번출구 앞","4","3"
"2023-09-23","637. KAIST 경영대학 앞","1","0"
"2023-09-23","641. 용두역 4번출구","1","0"
"2023-09-23","270. 증권거래소후문교차로","1","1"
"2023-09-23","272. 당산육갑문","1","2"
"2023-09-23","816. 신용산역 6번출구 앞","1","0"
"2023-09-23","820. 청파동입구 교차로","1","0"
"2023-09-23","825. 서빙고동 주민센터 앞","3","4"
"2023-09-23","199. 서울 월드컵 경기장","3","0"
"2023-09-23","201. 진미파라곤 앞","1","3"
"2023-09-23","202. 국민일보 앞","0","1"
"2023-09-23","1009. 천호역4번출구(현대백화점)","0","1"
"2023-09-23","204. 국회의사당역 5번출구 옆","2","4"
"2023-09-23","589. 성수역3번출구","1","2"
"2023-09-23","205. 산업은행 앞","1","0"
"2023-09-23","206. KBS 앞","1","1"
"2023-09-23","1140. 목동사거리 버스정류장","2","0"
"2023-09-23","1215. 올림픽공원역 1번출구 앞","1","1"
"2023-09-23","1222. 잠실새내역 5번 출구 뒤","0","2"
"2023-09-23","176. 명지대학교 도서관","1","1"
"2023-09-23","104. 합정역 1번출구 앞","2","3"
"2023-09-23","1610. 화랑대역 2번출구 앞","1","0"
"2023-09-23","219. 롯데캐슬엠파이어 옆","1","4"
"2023-09-23","220. 미성아파트 A동 앞","4","0"
"2023-09-23","215. 여의도고교 앞","1","1"
"2023-09-23","1321. 국민은행 종암동지점 앞","0","1"
"2023-09-23","221. 여의도초교 앞","0","1"
"2023-09-23","2002. 노들역 1번출구","2","1"
"2023-09-23","224. 롯데캐슬 앞","1","1"
"2023-09-23","225. 앙카라공원 앞","3","1"
"2023-09-23","207. 여의나루역 1번출구 앞","9","10"
"2023-09-23","2214. 신반포역 2번출구 앞","3","1"
"2023-09-23","2219. 고속터미널역 8-1번, 8-2번 출구 사이","1","5"
"2023-09-23","2222.사당역 12번출구 뒤","1","0"
"2023-09-23","2262. 한신16차아파트 119동 앞","7","9"
"2023-09-23","2301. 현대고등학교 건너편","0","3"
"2023-09-23","2259. 잠원역 3번-4번 출구사이 ","2","6"
"2023-09-23","2306. 압구정역 2번 출구 옆","1","2"
"2023-09-23","2307. 압구정 한양 3차 아파트","1","1"
"2023-09-23","106. 합정역 7번출구 앞","8","4"
"2023-09-23","2340. 삼호물산버스정류장(23370) 옆","1","1"
"2023-09-23","420. 서울시 공공자전거 상암센터","1","0"
"2023-09-23","419. 홈플러스 마포점 앞","0","2"
"2023-09-23","1210. 롯데월드타워(잠실역2번출구 쪽)","4","0"
"2023-09-23","1925. 동양미래대학교 정문 옆","1","0"
"2023-09-23","1303. 돈암초교 입구","1","0"
"2023-09-23","390. 충무로역 1번출구","0","1"
"2023-09-23","1642. 서울여대 남문","2","2"
"2023-09-23","502. 뚝섬유원지역 1번출구 앞","1","2"
"2023-09-24","108. 서교동 사거리","0","3"
"2023-09-24","510. 뚝도아리수정수센터 버스정류소 옆","1","1"
"2023-09-24","1259. 방이역 1번출구","0","1"
"2023-09-24","511. 서울숲역 5번 출구 옆","3","1"
"2023-09-24","1264. 천호역 10번 출구 앞","1","0"
"2023-09-24","1268. 몽촌토성역 1번출구 옆","0","1"
"2023-09-24","109. 제일빌딩 앞","0","2"
"2023-09-24","1535. 효성인텔리안 앞","1","1"
"2023-09-24","1646. 삼육대 입구","1","0"
"2023-09-24","2362. 신사동 가로수길 입구","0","4"
"2023-09-24","302. 경복궁역 4번출구 뒤","1","1"
"2023-09-24","3511. 응봉역 1번출구","1","2"
"2023-09-24","3513. 상왕십리역 1번출구","0","1"
"2023-09-24","3515. 서울숲 관리사무소","3","5"
"2023-09-24","305. 종로구청 옆","2","0"
"2023-09-24","1349. 월계2교 버스정류장 앞","1","0"
"2023-09-24","314. 국립현대미술관","2","1"
"2023-09-24","828. 숙대입구역 8번","1","0"
"2023-09-24","829. 한강대교 북단 교차로","6","9"
"2023-09-24","831. 이태원관광특구입구A(녹사평역쪽)","0","2"
"2023-09-24","1450. 화랑대역 7번출구","1","1"
"2023-09-24","832. 이촌1동 주민센터 뒤","2","0"
"2023-09-24","318. 광교사거리 남측","2","0"
"2023-09-24","836. 현대자동차서비스 앞","0","1"
"2023-09-24","837. 한남나들목 입구","5","5"
"2023-09-24","1355. 보문2교","2","1"
"2023-09-24","320. 을지로입구역 4번출구 앞","2","0"
"2023-09-24","321. KEB 하나금융그룹 명동사옥 옆","2","2"
"2023-09-24","393. 동대문역 8번 출구","1","0"
"2023-09-24","322. 명동성당 앞","1","2"
"2023-09-24","324. 신세계백화점 본점 앞","4","0"
"2023-09-24","2297. 남부터미널역 1번출구","1","0"
"2023-09-24","1278. 송파구청 교차로","1","1"
"2023-09-24","326. 안국역 5번출구 앞","2","2"
"2023-09-24","1050.  둔촌역 3번 출입구","1","0"
"2023-09-24","327. 낙원상가 옆","1","1"
"2023-09-24","398. 을지로3가역 3번출구","0","2"
"2023-09-24","428. 명보사거리","1","0"
"2023-09-24","431. 청계천 영도교","0","1"
"2023-09-24","841. 신용산역 1번 출구","0","2"
"2023-09-24","652. 답십리 래미안엘파인아파트 입구","1","0"
"2023-09-24","329. 청계2가 사거리 옆","3","0"
"2023-09-24","331. 을지로2가 사거리 북측","1","0"
"2023-09-24","111. 상수역 2번출구 앞","1","7"
"2023-09-24","335. 종로3가역 15번출구 앞","1","1"
"2023-09-24","338. 세운스퀘어 앞","0","2"
"2023-09-24","2067. 보라매역?동작세무서 버스정류장(강남중학교방면)","1","1"
"2023-09-24","2070. 노량진역 2번 출구 앞","1","0"
"2023-09-24","339. 종로4가 사거리","0","2"
"2023-09-24","2504. 신사역 4번출구 뒤","2","2"
"2023-09-24","2407. 역삼서초삼성 세무서 앞 (역삼빌딩 앞)","1","0"
"2023-09-24","342. 대학로 마로니에공원","1","0"
"2023-09-24","1295. 잠실역 8번출구","0","1"
"2023-09-24","1297. 석촌호수교차로(동호 팔각정 앞)","1","0"
"2023-09-24","112. 극동방송국 앞","2","1"
"2023-09-24","453. 종로오가 지하쇼핑센터 14번출구","1","2"
"2023-09-24","454. 종로2가 버스정류장 (종각방향)","1","0"
"2023-09-24","455. 종로6가역 버스정류장(동대문 방향)","0","1"
"2023-09-24","456. 숭인2동 주민센터 입구","1","1"
"2023-09-24","458. 광화문역 5번출구","2","0"
"2023-09-24","347. 동대문역사문화공원역 9번출구 앞","1","2"
"2023-09-24","659. 제기동역 1번출구","2","1"
"2023-09-24","660. 동의보감타워","0","1"
"2023-09-24","3533. 건대입구역 사거리(롯데백화점)","3","2"
"2023-09-24","3534. 건대입구역 5번출구 뒤","5","1"
"2023-09-24","435. SK 남산빌딩","1","2"
"2023-09-24","436. 이대역 5번출구","0","1"
"2023-09-24","352. 중앙고입구 삼거리","0","2"
"2023-09-24","293. 충북 미래관","3","1"
"2023-09-24","1190. 마곡역 교차로(2번출구)","1","1"
"2023-09-24","1197. 엠펠리체 호텔 건너편","0","1"
"2023-09-24","2622. 올림픽공원역 3번출구","1","0"
"2023-09-24","846. 용산중학교","0","1"
"2023-09-24","상담센터","1","0"
"2023-09-24","440. 하늘공원 입구","1","2"
"2023-09-24","464. 삼청동 골목","2","0"
"2023-09-24","2185. 대학동 고시촌","1","1"
"2023-09-24","362. 청계8가사거리 A","0","2"
"2023-09-24","442.서울역 서부","2","0"
"2023-09-24","445.대한상공회의소","2","0"
"2023-09-24","467.한국은행","2","0"
"2023-09-24","468.웨스틴 조선호텔","0","1"
"2023-09-24","470.회현역 7번출구","0","1"
"2023-09-24","471.회현사거리 남측","1","1"
"2023-09-24","473.을지로4가역 9번출구","1","1"
"2023-09-24","474.동대문역사문화공원역 1번출구 뒤편","2","1"
"2023-09-24","475.DDP 패션몰","3","3"
"2023-09-24","477.앰배서더 호텔 주변","0","1"
"2023-09-24","481.신당역 10번 출구","2","0"
"2023-09-24","113. 홍대입구역 2번출구 앞","5","3"
"2023-09-24","3407.안국동사거리(신)","4","2"
"2023-09-24","3411.종묘","1","0"
"2023-09-24","3412.세운상가","0","1"
"2023-09-24","368. SK 서린빌딩 앞","1","1"
"2023-09-24","3414.종로5가역 4번출구","2","0"
"2023-09-24","3416.동묘앞역 6번출구","2","0"
"2023-09-24","3421.혜화역 1번출구","0","1"
"2023-09-24","3432.종로2가 사거리","2","1"
"2023-09-24","1088.풍납사거리(강동)","1","0"
"2023-09-24","371. 동대입구역 6번출구 뒤","3","2"
"2023-09-24","2418.봉은사역 7번 출구 ","0","1"
"2023-09-24","118. 광흥창역 2번출구 앞","1","0"
"2023-09-24","2515.서초초등학교 후문","0","1"
"2023-09-24","2523.뉴코아 킴스클럽 앞","1","0"
"2023-09-24","2525.반포쇼핑타운 2동 앞","7","10"
"2023-09-24","2527.반포중학교 앞(세화여고 맞은편)","0","2"
"2023-09-24","2538.사평리근린공원","4","6"
"2023-09-24","380. CJ제일제당 앞","1","1"
"2023-09-24","299.여의도 순복음교회","1","1"
"2023-09-24","383. 신당역 12번 출구 뒤","1","1"
"2023-09-24","114. 홍대입구역 8번출구 앞","4","7"
"2023-09-24","143. 공덕역 2번출구","0","1"
"2023-09-24","2703.서울도시가스 앞 ","1","1"
"2023-09-24","144. 공덕역 8번출구","0","1"
"2023-09-24","2715.마곡나루역 2번 출구 ","5","2"
"2023-09-24","2721.등촌1-10단지 교차로","0","1"
"2023-09-24","146. 마포역 2번출구 뒤","2","2"
"2023-09-24","2725.서울식물원 식물문화센터","1","0"
"2023-09-24","2728.마곡나루역 3번 출구","1","3"
"2023-09-24","147. 마포역 4번출구 뒤","1","2"
"2023-09-24","148. 용강동 주민센터 앞","3","1"
"2023-09-24","150. 서강대역 2번출구 앞","1","1"
"2023-09-24","119. 서강나루 공원","1","1"
"2023-09-24","153. 성산2교 사거리","1","1"
"2023-09-24","155. 가좌역1 번출구 앞","0","1"
"2023-09-24","1551.4.19탑 앞","1","0"
"2023-09-24","488.푸르메병원","1","0"
"2023-09-24","491.월드컵파크 4단지","1","0"
"2023-09-24","493.홍대입구역 6번출구","2","2"
"2023-09-24","495.염리초등학교 앞","1","1"
"2023-09-24","497.합정동주민센터 앞","2","0"
"2023-09-24","3010.홍대입구역 3번출구","3","3"
"2023-09-24","848. 삼각지12번 출구","1","2"
"2023-09-24","853.용산역 맞은편","2","4"
"2023-09-24","857. 현대 안성타워","1","0"
"2023-09-24","864.순천향대학병원(한남오거리)","0","2"
"2023-09-24","3121.가좌삼거리","1","1"
"2023-09-24","3125.연희파크푸르지오아파트 앞","1","0"
"2023-09-24","3126.남가좌동 제2공영주차장","2","0"
"2023-09-24","3128.동신병원 맞은편","0","1"
"2023-09-24","869.노들섬 동측 앞","0","1"
"2023-09-24","870.노들섬 서측 앞","5","5"
"2023-09-24","170. DMC파크뷰자이아파트 302동 앞","5","5"
"2023-09-24","121. 마포소방서 앞","1","0"
"2023-09-24","3581.광진광장","0","3"
"2023-09-24","3582.화양동 우체국","2","2"
"2023-09-24","180. 충정로역 7번출구 아래","0","1"
"2023-09-24","3548.뚝섬역 6번출구","1","0"
"2023-09-24","3556.신금호파크자이APT앞","1","0"
"2023-09-24","2078.흑석 아크로리버하임(103동)","0","1"
"2023-09-24","122. 신성기사식당 앞","1","0"
"2023-09-24","4765. 동대문디자인플라자","1","1"
"2023-09-24","4605. 노들섬 다목적홀(동쪽) 숲, 앞","1","0"
"2023-09-24","4611. 국제루터교회 앞","1","0"
"2023-09-24","4615. 크라운호텔앞 버스정류소","1","2"
"2023-09-24","4616. 신용산지하차도 앞","4","0"
"2023-09-24","4619. 한강트럼프월드3차 앞","2","4"
"2023-09-24","4622. 한강중학교 앞 버스정류장","1","0"
"2023-09-24","4629. 한강초교보도육교 앞","1","0"
"2023-09-24","4362. 행당중학교 후문","0","2"
"2023-09-24","535. 응봉삼거리","1","0"
"2023-09-24","4708. 조계사앞사거리","1","0"
"2023-09-24","3778. 김포공항입구 교차로","2","0"
"2023-09-24","3781. 강서아동복지센터","1","1"
"2023-09-24","3782. 겸재정선미술관","2","2"
"2023-09-24","123. 문화촌 공원","1","2"
"2023-09-24","4122. 청계9가교차로 앞","1","0"
"2023-09-24","4707. 청계3가 사거리","1","0"
"2023-09-24","4753. 시청역 10번출구","1","0"
"2023-09-24","4762. 국제빌딩","0","1"
"2023-09-24","4774. 을지로입구역 8번출구","0","3"
"2023-09-24","4776. 신세계면세점","2","1"
"2023-09-24","4778. 대신파이낸스센터","2","0"
